Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SCS01G02992,2016.06,8,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2017.06,5,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2018.06,4,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2019.06,5,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2020.06,6,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2021.06,3,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2022.06,2,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2023.06,3,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2024.06,7,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02992,2025.06,5,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Other capital transfers,,,,,Dollars,6
GFSA.SCS01G02998,2009.06,57681,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2010.06,53179,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2011.06,54678,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2012.06,58526,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2013.06,62293,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2014.06,65266,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2015.06,70109,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2016.06,74018,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2017.06,79458,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2018.06,84143,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2019.06,91431,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2020.06,89735,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2021.06,104062,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2022.06,115123,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2023.06,117160,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2024.06,127552,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02998,2025.06,129020,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Taxation revenue,,,,,Dollars,6
GFSA.SCS01G02Z99,2009.06,69584,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2010.06,65557,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2011.06,72114,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2012.06,72117,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2013.06,75842,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2014.06,79337,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2015.06,84300,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2016.06,87746,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2017.06,93723,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2018.06,98535,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2019.06,106407,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2020.06,104010,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2021.06,117785,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2022.06,129642,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2023.06,134761,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2024.06,148378,REVISED,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G02Z99,2025.06,149693,FINAL,"Central Government, Operating Statement, Operating Income",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SCS01G03210,2009.06,16136,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2010.06,16747,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2011.06,17427,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2012.06,18024,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2013.06,18395,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2014.06,18917,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2015.06,19622,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2016.06,20218,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2017.06,21042,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2018.06,22066,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2019.06,24212,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2020.06,26176,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2021.06,27913,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2022.06,30121,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2023.06,32664,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2024.06,35914,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03210,2025.06,35996,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Employee expenses,,,,,Dollars,6
GFSA.SCS01G03220,2009.06,9367,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2010.06,9684,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2011.06,10014,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2012.06,10120,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2013.06,10412,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2014.06,11094,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2015.06,11519,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2016.06,11774,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2017.06,12679,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2018.06,13443,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2019.06,14418,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2020.06,15228,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2021.06,17600,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2022.06,22390,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2023.06,21916,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2024.06,21844,REVISED,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03220,2025.06,20395,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Purchases of goods and services,,,,,Dollars,6
GFSA.SCS01G03240,2009.06,2294,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2010.06,2510,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2011.06,3238,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2012.06,3621,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2013.06,3778,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2014.06,3544,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2015.06,3669,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2016.06,3561,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2017.06,3536,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2018.06,3503,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2019.06,3500,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
GFSA.SCS01G03240,2020.06,3209,FINAL,"Central Government, Operating Statement, Operating Expenses",Government Financial Statistics - GFS,Interest expense,,,,,Dollars,6
