"hlpi_name","series_ref","quarter","hlpi","nzhec","nzhec_name","nzhec_short","level","index","change.q","change.a"
"Maori","HPIQ.SMAO051","2015Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",981,-1.8,-1.9
"Maori","HPIQ.SMAO051","2015Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1059,8,6.9
"Maori","HPIQ.SMAO051","2015Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1072,1.2,5.5
"Maori","HPIQ.SMAO051","2016Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1096,2.2,9.7
"Maori","HPIQ.SMAO051","2016Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1052,-4,7.2
"Maori","HPIQ.SMAO051","2016Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1094,4,3.3
"Maori","HPIQ.SMAO051","2016Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1044,-4.6,-2.6
"Maori","HPIQ.SMAO051","2017Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1074,2.9,-2
"Maori","HPIQ.SMAO051","2017Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1046,-2.6,-0.6
"Maori","HPIQ.SMAO051","2017Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1061,1.4,-3
"Maori","HPIQ.SMAO051","2017Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1055,-0.6,1.1
"Maori","HPIQ.SMAO051","2018Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1072,1.6,-0.2
"Maori","HPIQ.SMAO051","2018Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1031,-3.8,-1.4
"Maori","HPIQ.SMAO051","2018Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1080,4.8,1.8
"Maori","HPIQ.SMAO051","2018Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1094,1.3,3.7
"Maori","HPIQ.SMAO051","2019Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1015,-7.2,-5.3
"Maori","HPIQ.SMAO051","2019Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1059,4.3,2.7
"Maori","HPIQ.SMAO051","2019Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1064,0.5,-1.5
"Maori","HPIQ.SMAO051","2019Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1049,-1.4,-4.1
"Maori","HPIQ.SMAO051","2020Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1015,-3.2,0
"Maori","HPIQ.SMAO051","2020Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1031,1.6,-2.6
"Maori","HPIQ.SMAO051","2020Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1046,1.5,-1.7
"Maori","HPIQ.SMAO051","2020Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1127,7.7,7.4
"Maori","HPIQ.SMAO051","2021Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1075,-4.6,5.9
"Maori","HPIQ.SMAO051","2021Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1103,2.6,7
"Maori","HPIQ.SMAO051","2021Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1134,2.8,8.4
"Maori","HPIQ.SMAO051","2021Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1237,9.1,9.8
"Maori","HPIQ.SMAO051","2022Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1183,-4.4,10
"Maori","HPIQ.SMAO051","2022Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1204,1.8,9.2
"Maori","HPIQ.SMAO051","2022Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1249,3.7,10.1
"Maori","HPIQ.SMAO051","2022Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1319,5.6,6.6
"Maori","HPIQ.SMAO051","2023Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1256,-4.8,6.2
"Maori","HPIQ.SMAO051","2023Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1309,4.2,8.7
"Maori","HPIQ.SMAO051","2023Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1277,-2.4,2.2
"Maori","HPIQ.SMAO051","2023Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1282,0.4,-2.8
"Maori","HPIQ.SMAO051","2024Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1197,-6.6,-4.7
"Maori","HPIQ.SMAO051","2024Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1210,1.1,-7.6
"Maori","HPIQ.SMAO051","2024Q3","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1242,2.6,-2.7
"Maori","HPIQ.SMAO051","2024Q4","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1255,1,-2.1
"Maori","HPIQ.SMAO051","2025Q1","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1240,-1.2,3.6
"Maori","HPIQ.SMAO051","2025Q2","maori","5.1","Furniture, furnishings and floor coverings","Furniture","subgroup",1219,-1.7,0.7
